,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,OverallQual,OverallCond,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalFinishedBsmtSF,TotalFinishedBsmtSF_BsmtQual_Interaction,TotalFullBaths,TotalHalfBaths,HouseAge,YearsSinceRemodel,TotalPorchArea
1306,120,3,48.0,6955,1,0,2,3,1,2,2,NridgHt,7,5,3,94.0,4,3,4,3,0.0,0.0,0,1368,1368,6,5,1,5,1368,0,0,1368,2,1,4,6,5.0,1,4,5.0,2005.0,2.0,2,474,3,3,2,0,0,0,0,0,9,2006,4.0,0,202500,0,0,2,0,1,0,167
1307,20,3,60.0,8072,1,0,3,3,1,2,2,CollgCr,5,5,2,0.0,3,4,4,4,0.0,4.0,0,244,990,6,5,1,5,990,0,0,990,3,1,3,5,5.0,0,0,4.0,2000.0,1.0,2,480,3,3,2,0,0,0,0,0,5,2009,5.0,5,138000,746,2984,2,0,15,14,64
1308,20,2,100.0,12000,1,0,3,3,1,2,2,OldTown,5,7,2,0.0,3,3,3,3,0.0,5.0,4,172,924,6,5,1,5,1122,0,0,1122,2,1,4,6,5.0,0,0,5.0,1948.0,1.0,2,528,3,3,2,0,0,2,0,0,5,2008,5.0,5,147000,752,2256,2,0,60,3,36
1309,20,3,66.5,7153,1,0,3,3,1,2,2,SawyerW,6,5,2,88.0,3,3,4,3,0.0,5.0,0,78,1278,6,4,1,5,1294,0,0,1294,3,1,4,6,5.0,0,0,5.0,1991.0,2.0,2,496,3,3,2,0,0,2,0,0,6,2008,5.0,5,179200,1200,4800,3,0,17,17,163
1310,20,3,100.0,17500,1,0,3,3,1,2,2,Crawfor,7,8,2,0.0,4,4,4,3,2.0,5.0,0,496,1902,6,3,1,5,1902,0,0,1902,3,1,5,7,5.0,2,3,5.0,1959.0,3.0,2,567,3,3,2,0,0,0,0,0,5,2010,5.0,5,335000,1406,5624,3,0,51,8,369
1311,20,3,68.0,8814,1,0,3,3,1,2,2,CollgCr,7,5,2,80.0,4,3,4,3,0.0,5.0,0,349,1274,6,5,1,5,1274,0,0,1274,3,1,4,6,5.0,0,0,5.0,2005.0,2.0,2,508,3,3,2,0,0,0,0,0,1,2007,4.0,0,203000,925,3700,3,0,2,0,362
1312,60,3,91.0,9572,1,0,2,3,1,2,2,NoRidge,8,5,2,336.0,4,3,5,3,0.0,5.0,0,971,1453,6,5,1,5,1453,1357,0,2810,4,1,4,9,5.0,1,5,5.0,1990.0,2.0,2,750,4,4,2,0,0,0,0,0,6,2007,5.0,5,302000,482,2410,2,1,17,17,500
1313,60,3,108.0,14774,1,0,2,3,1,3,2,NoRidge,9,5,2,165.0,4,3,4,3,0.0,0.0,0,1393,1393,6,5,1,5,1422,1177,0,2599,4,1,4,10,5.0,1,3,3.0,1999.0,3.0,3,779,3,3,2,0,0,0,0,0,5,2010,5.0,5,333168,0,0,2,1,11,11,698
1314,20,3,60.0,8190,1,0,3,3,1,2,2,Edwards,4,6,2,0.0,3,3,3,3,0.0,2.0,0,216,948,6,5,1,5,948,0,0,948,3,1,3,5,5.0,1,3,4.0,1956.0,1.0,1,280,3,3,2,0,0,0,0,0,10,2007,5.0,5,119000,732,2196,2,0,53,53,36
1315,60,3,85.0,11075,1,0,3,3,1,2,2,NAmes,6,5,2,0.0,3,3,2,3,1.0,4.0,2,176,952,6,3,1,5,1092,1020,0,2112,4,1,3,9,5.0,2,4,5.0,1969.0,1.0,2,576,3,3,2,0,0,0,0,0,6,2008,5.0,5,206900,776,1552,2,1,39,39,280
1316,20,3,61.0,10226,1,0,2,3,1,2,2,CollgCr,8,5,3,270.0,4,3,5,3,3.0,0.0,0,1622,1622,6,5,1,5,1630,0,0,1630,3,1,5,8,5.0,1,4,5.0,2008.0,2.0,3,860,3,3,2,0,0,0,0,0,1,2009,5.0,5,295493,0,0,3,0,1,1,214
1317,120,4,47.0,4230,1,2,3,3,1,3,2,Somerst,7,5,2,0.0,4,3,5,4,0.0,0.0,0,1352,1352,6,5,1,5,1352,0,0,1352,2,1,4,5,5.0,1,4,5.0,2006.0,2.0,2,466,3,3,2,0,0,0,0,0,4,2007,4.0,0,208900,0,0,2,0,1,0,241
1318,20,3,70.0,14781,1,0,1,3,1,4,2,CollgCr,8,5,2,178.0,4,3,4,3,3.0,0.0,0,1753,1753,6,5,1,5,1787,0,0,1787,3,1,4,7,5.0,1,3,5.0,2001.0,2.0,3,748,3,3,2,0,0,0,0,0,8,2006,5.0,5,275000,0,0,2,0,5,4,348
1319,20,3,75.0,10215,1,0,3,1,1,2,2,Edwards,4,5,2,132.0,3,3,3,3,0.0,4.0,0,372,864,6,5,1,5,948,0,0,948,3,1,3,5,5.0,0,0,5.0,1954.0,1.0,1,248,3,3,2,0,0,0,0,0,2,2007,5.0,5,111000,492,1476,1,0,53,53,0
1320,20,3,70.0,8400,1,0,3,3,1,2,2,NAmes,6,3,2,0.0,3,3,3,3,0.0,4.0,1,628,1478,6,4,1,5,1478,0,0,1478,3,1,3,6,5.0,2,4,5.0,1957.0,2.0,2,442,3,3,2,0,0,0,0,0,6,2009,5.0,5,156500,850,2550,2,1,52,52,330
1321,20,3,52.0,6627,1,0,2,3,1,3,2,BrkSide,3,6,2,0.0,3,3,0,0,0.0,0.0,0,0,0,1,3,0,5,720,0,0,720,2,1,3,4,5.0,0,0,4.0,1955.0,1.0,1,287,3,2,2,0,0,0,0,0,7,2008,5.0,5,72500,0,0,1,0,59,58,0
1322,60,3,107.0,10186,1,0,2,3,1,2,2,NoRidge,7,5,2,0.0,4,3,4,3,0.0,5.0,0,76,750,6,5,1,5,1061,862,0,1923,3,1,4,8,5.0,1,3,5.0,1992.0,2.0,2,564,3,3,2,0,0,0,0,0,6,2010,5.0,5,190000,674,2696,3,1,18,18,279
1323,30,3,50.0,5330,1,0,3,2,1,2,2,BrkSide,4,7,2,0.0,2,3,3,3,0.0,1.0,0,140,420,6,4,1,5,708,0,0,708,2,1,2,5,5.0,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,12,2009,5.0,5,82500,280,840,1,0,69,59,164
1324,20,3,75.0,9986,1,0,3,3,1,2,2,Somerst,8,5,2,428.0,4,3,5,3,2.0,0.0,0,1795,1795,6,5,1,5,1795,0,0,1795,2,1,4,7,5.0,1,4,5.0,2007.0,2.0,3,895,3,3,2,0,0,0,0,0,2,2007,4.0,0,147000,0,0,2,0,1,0,49
1325,30,2,40.0,3636,1,0,3,3,1,2,2,IDOTRR,4,4,2,0.0,3,3,3,2,0.0,0.0,0,796,796,6,2,0,5,796,0,0,796,2,1,3,5,5.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,1,2008,5.0,5,55000,0,0,1,0,86,58,100
1326,30,1,70.0,4270,1,0,3,1,1,2,1,Edwards,3,6,2,0.0,3,3,3,3,0.0,2.0,0,0,544,6,5,1,5,774,0,0,774,3,1,4,6,5.0,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,5,2007,5.0,5,79000,544,1632,1,0,76,1,286
1327,20,3,60.0,6600,1,0,3,3,1,2,2,Mitchel,5,9,2,0.0,4,4,3,3,0.0,4.0,0,175,816,6,5,1,5,816,0,0,816,3,1,4,5,5.0,1,5,5.0,1982.0,1.0,1,264,3,3,2,0,0,3,0,0,10,2008,5.0,5,130500,641,1923,1,1,26,0,0
1328,50,2,60.0,10440,1,1,3,3,1,3,2,OldTown,6,7,2,0.0,4,4,4,3,0.0,1.0,0,1017,1510,5,5,1,5,1584,1208,0,2792,5,1,3,8,2.0,2,3,4.0,1920.0,1.0,2,520,2,3,2,0,0,3,1,2,6,2008,5.0,5,256000,493,1972,2,0,88,58,1027
1329,60,3,63.0,9084,1,0,2,3,1,2,2,Gilbert,7,5,2,0.0,3,3,4,3,0.0,0.0,0,935,935,6,4,1,5,955,677,0,1632,3,1,3,8,5.0,1,3,5.0,1998.0,3.0,2,462,3,3,2,0,0,0,0,0,6,2006,5.0,5,176500,0,0,2,1,8,8,28
1330,20,3,85.0,10000,1,0,3,3,1,2,2,Somerst,8,5,3,410.0,4,3,4,4,2.0,0.0,0,1588,1588,6,5,1,5,1588,0,0,1588,3,1,4,7,5.0,1,4,5.0,2006.0,2.0,3,825,3,3,2,0,0,0,0,0,12,2007,5.0,5,227000,0,0,2,0,1,1,189
1331,80,3,55.0,10780,1,0,2,3,1,2,2,CollgCr,5,5,2,0.0,3,3,3,3,2.0,4.0,0,428,911,6,4,1,5,954,0,0,954,3,1,3,6,5.0,0,0,4.0,1976.0,1.0,2,576,3,3,2,0,0,0,0,0,7,2006,5.0,5,132500,483,1449,1,0,30,30,0
1332,20,3,67.0,8877,1,0,3,3,1,2,1,Edwards,4,6,2,0.0,3,3,3,3,1.0,4.0,0,126,816,6,5,1,5,816,0,0,816,2,1,3,3,5.0,1,4,4.0,1958.0,1.0,1,288,2,2,2,0,0,0,0,0,5,2009,5.0,5,100000,690,2070,2,0,71,51,0
1333,50,2,60.0,7200,1,0,3,3,1,3,2,IDOTRR,5,6,2,0.0,3,3,3,3,0.0,0.0,0,803,803,6,5,1,5,803,557,0,1360,2,1,4,6,5.0,0,0,4.0,1951.0,1.0,1,297,3,3,2,0,0,3,0,0,7,2006,5.0,5,125500,0,0,1,1,68,11,255
1334,160,2,24.0,2368,1,0,3,3,1,2,2,BrDale,5,6,2,312.0,3,3,3,3,0.0,1.0,0,0,765,6,3,1,5,765,600,0,1365,3,1,3,7,4.0,0,0,5.0,1970.0,1.0,2,440,3,3,2,0,0,0,0,0,5,2009,5.0,5,125000,765,2295,1,1,39,39,36
1335,20,3,80.0,9650,1,0,3,3,1,2,2,NWAmes,6,5,2,360.0,3,3,4,3,0.0,4.0,0,664,1350,6,3,1,5,1334,0,0,1334,2,1,3,6,5.0,1,3,5.0,1977.0,2.0,2,630,3,3,2,0,0,0,0,0,4,2009,5.0,5,167900,686,2744,2,1,32,32,16
1336,90,3,87.0,9246,1,0,2,3,1,2,2,NWAmes,5,5,2,564.0,3,3,3,3,0.0,0.0,0,1656,1656,6,3,1,5,1656,0,0,1656,4,2,3,8,5.0,0,0,4.0,1973.0,1.0,2,506,3,3,2,0,0,0,0,0,11,2008,5.0,5,135000,0,0,2,0,35,35,211
1337,30,2,153.0,4118,1,1,2,1,1,3,1,OldTown,4,4,2,0.0,3,3,3,3,0.0,0.0,0,693,693,4,2,0,4,693,0,0,693,2,1,2,4,5.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,2006,5.0,5,52500,0,0,1,0,65,56,20
1338,60,3,95.0,13450,1,0,2,3,1,3,2,CollgCr,7,5,2,0.0,4,3,4,3,0.0,5.0,0,216,916,6,5,1,5,920,941,0,1861,3,1,4,8,5.0,0,0,3.0,2002.0,2.0,2,492,3,3,2,0,0,0,0,0,6,2006,5.0,5,200000,700,2800,3,1,4,4,237
1339,20,3,120.0,9560,1,0,2,3,1,3,2,CollgCr,5,7,2,0.0,3,4,3,3,1.0,2.0,0,504,864,6,5,1,5,864,0,0,864,3,1,3,5,5.0,0,0,5.0,1972.0,2.0,1,288,3,3,2,0,0,0,0,0,6,2006,5.0,5,128500,360,1080,1,0,34,34,0
1340,20,3,70.0,8294,1,0,3,3,1,2,2,NAmes,4,5,2,0.0,3,3,3,3,0.0,0.0,0,858,858,6,3,1,5,872,0,0,872,3,1,3,5,5.0,0,0,4.0,1974.0,1.0,4,480,3,3,2,0,0,2,0,0,6,2007,5.0,5,123000,0,0,1,0,36,36,0
1341,20,3,66.0,13695,1,0,3,3,1,2,2,SawyerW,6,5,2,0.0,3,3,4,3,0.0,5.0,0,300,1114,6,5,1,5,1114,0,0,1114,3,1,4,6,5.0,0,0,4.0,2004.0,1.0,2,576,3,3,2,0,0,0,0,0,7,2008,5.0,5,155000,814,3256,2,0,5,4,78
1342,60,3,70.0,9375,1,0,3,3,1,2,2,CollgCr,8,5,2,149.0,4,3,4,3,0.0,0.0,0,1284,1284,6,5,1,5,1284,885,0,2169,3,1,4,7,5.0,1,4,5.0,2002.0,2.0,2,647,3,3,2,0,0,0,0,0,8,2007,5.0,5,228500,0,0,2,1,5,5,279
1343,50,3,57.0,7558,1,0,3,1,1,2,2,Crawfor,6,6,2,0.0,3,3,3,3,0.0,0.0,0,896,896,6,4,1,5,1172,741,0,1913,3,1,3,9,5.0,1,3,4.0,1929.0,1.0,2,342,2,2,2,0,0,0,0,0,3,2009,5.0,5,177000,0,0,1,1,81,59,0
1344,60,3,85.0,11103,1,0,2,3,1,3,2,CollgCr,7,5,2,0.0,4,3,4,3,0.0,0.0,0,728,728,6,5,1,5,728,728,0,1456,3,1,4,8,5.0,1,3,5.0,2006.0,3.0,2,440,3,3,2,0,0,0,0,0,7,2007,4.0,0,155835,0,0,2,1,1,1,0
1345,30,2,50.0,6000,1,0,3,3,1,2,2,OldTown,4,4,2,0.0,3,3,3,3,0.0,4.0,0,710,960,6,4,1,4,960,0,0,960,2,1,2,5,5.0,0,0,4.0,1997.0,1.0,1,308,3,3,2,0,0,0,0,0,7,2007,5.0,5,108500,250,750,1,0,87,57,168
1346,20,3,80.0,20781,1,0,1,3,1,4,2,NWAmes,7,7,2,0.0,3,3,3,3,0.0,3.0,1,1203,1568,6,3,1,5,2156,0,0,2156,3,1,3,9,5.0,1,4,5.0,1968.0,2.0,2,508,4,3,2,0,0,0,0,0,6,2006,5.0,5,262500,365,1095,2,0,38,3,370
1347,20,3,93.0,15306,1,0,2,2,1,3,2,Timber,8,5,3,100.0,4,3,5,3,3.0,5.0,0,1652,1732,6,5,1,5,1776,0,0,1776,3,1,4,7,5.0,1,4,5.0,2006.0,3.0,3,712,3,3,2,0,0,0,0,0,5,2007,4.0,0,283463,80,400,3,0,1,0,0
1348,20,3,66.5,16196,1,0,0,0,1,2,2,SawyerW,7,5,2,0.0,4,3,4,3,3.0,5.0,0,39,1482,6,5,1,5,1494,0,0,1494,3,1,4,5,5.0,1,2,5.0,1998.0,2.0,2,514,3,3,2,0,0,0,0,0,8,2007,5.0,5,215000,1443,5772,3,0,9,9,427
1349,70,2,50.0,5250,1,2,3,3,1,2,2,OldTown,8,5,2,0.0,3,4,3,2,0.0,1.0,0,425,684,2,2,0,5,938,1215,205,2358,4,1,3,8,5.0,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,12,2008,5.0,5,122000,259,777,2,0,136,21,74
1350,90,3,91.0,11643,1,0,3,3,1,2,2,NAmes,5,5,2,368.0,3,3,3,3,0.0,1.0,0,748,1248,6,3,1,5,1338,1296,0,2634,6,2,3,12,5.0,0,0,4.0,1969.0,1.0,4,968,3,3,2,0,0,0,0,0,8,2009,5.0,5,200000,500,1500,3,3,40,40,0
1351,60,3,70.0,9247,1,0,2,3,1,2,2,NAmes,6,6,2,318.0,3,3,3,3,0.0,2.0,0,539,858,6,5,1,5,858,858,0,1716,4,1,3,8,5.0,1,4,5.0,1962.0,3.0,2,490,3,3,2,0,0,0,0,0,3,2008,5.0,5,171000,319,957,1,1,46,46,204
1352,50,2,50.0,6000,1,0,3,3,1,2,2,BrkSide,6,9,2,0.0,4,3,3,3,0.0,0.0,0,698,698,6,3,1,5,786,390,0,1176,2,1,3,4,5.0,0,0,4.0,1999.0,1.0,2,624,3,3,0,0,0,0,0,0,7,2009,5.0,5,134900,0,0,1,0,72,9,210
1353,50,3,56.0,14720,1,0,2,3,1,4,2,NoRidge,8,5,2,579.0,4,3,4,3,2.0,5.0,0,1217,2033,6,5,1,5,2053,1185,0,3238,4,1,4,9,5.0,1,5,5.0,1996.0,3.0,3,666,3,3,2,0,0,0,0,0,3,2010,5.0,5,410000,816,3264,3,1,15,14,369
1354,60,3,70.0,10316,1,0,2,3,1,2,2,CollgCr,7,5,2,0.0,4,3,4,3,0.0,5.0,0,257,992,6,5,1,5,992,873,0,1865,3,1,4,7,5.0,1,3,5.0,2000.0,2.0,3,839,3,3,2,0,0,0,0,0,6,2008,5.0,5,235000,735,2940,3,1,8,8,184
1355,80,3,102.0,10192,1,0,2,3,1,2,2,NWAmes,7,6,2,143.0,3,3,3,3,0.0,0.0,0,570,570,6,4,1,5,1222,698,0,1920,4,1,4,8,5.0,1,3,5.0,1968.0,2.0,2,487,3,3,2,0,0,4,0,0,9,2006,5.0,5,170000,0,0,3,0,38,14,98
1356,20,3,73.0,9477,1,0,3,3,1,3,2,NAmes,5,5,2,65.0,3,3,3,3,0.0,2.0,0,524,864,6,3,1,5,892,0,0,892,3,1,3,5,5.0,0,0,5.0,1966.0,2.0,1,264,3,3,2,0,0,2,0,0,10,2008,5.0,5,110000,340,1020,1,0,42,42,0
1357,20,3,73.0,12537,1,0,2,3,1,4,2,NAmes,5,6,2,0.0,3,3,3,3,0.0,5.0,0,344,1078,6,5,1,5,1078,0,0,1078,3,1,3,6,5.0,1,2,5.0,1971.0,3.0,2,500,3,3,2,0,0,0,0,0,4,2010,5.0,5,149900,734,2202,2,1,39,2,0
1358,160,4,73.5,2117,1,0,3,3,1,2,2,Somerst,6,5,2,216.0,4,3,4,3,0.0,5.0,0,378,756,6,5,1,5,769,804,0,1573,3,1,4,5,5.0,0,0,4.0,2000.0,1.0,2,440,3,3,2,0,0,0,0,0,6,2010,5.0,5,177500,378,1512,2,1,10,10,32
1359,20,3,129.0,16737,1,0,3,3,1,0,2,NridgHt,9,5,2,66.0,4,3,5,3,2.0,5.0,0,533,1980,6,5,1,5,1980,0,0,1980,3,1,5,8,5.0,1,4,5.0,2004.0,3.0,3,770,3,3,2,0,0,0,0,0,9,2006,5.0,5,315000,1447,7235,3,0,2,1,239
1360,70,3,51.0,9842,1,0,3,3,1,2,2,SWISU,5,6,2,0.0,3,3,3,2,0.0,0.0,0,612,612,6,5,1,5,990,1611,0,2601,4,1,3,8,5.0,0,0,3.0,1998.0,2.0,2,621,3,3,2,0,0,0,0,0,5,2008,5.0,5,189000,0,0,3,1,87,10,484
1361,20,3,124.0,16158,1,0,2,0,1,2,1,StoneBr,7,5,3,16.0,4,3,5,3,2.0,4.0,0,256,1530,6,5,1,5,1530,0,0,1530,3,1,4,7,5.0,1,4,5.0,2005.0,3.0,2,430,3,3,2,0,0,0,0,0,6,2009,5.0,5,260000,1274,6370,3,0,4,4,204
1362,50,3,73.0,12513,1,0,2,3,1,1,2,NAmes,4,4,2,0.0,3,4,3,2,0.0,0.0,0,715,715,6,4,1,5,1281,457,0,1738,4,1,3,7,5.0,1,4,5.0,1920.0,1.0,1,368,3,3,2,0,0,0,0,0,6,2009,5.0,5,104900,0,0,2,0,89,2,55
1363,60,3,73.0,8499,1,0,2,3,1,2,2,Gilbert,6,5,2,0.0,3,3,4,3,0.0,0.0,0,616,616,6,5,1,5,616,796,0,1412,3,1,4,6,5.0,1,4,3.0,2007.0,3.0,2,432,3,3,2,0,0,0,0,0,3,2007,4.0,0,156932,0,0,2,1,1,0,36
1364,160,4,30.0,3180,1,2,3,3,1,2,2,Somerst,7,5,2,0.0,4,3,4,3,0.0,0.0,0,600,600,6,5,1,5,520,600,80,1200,2,1,4,4,5.0,0,0,4.0,2005.0,2.0,2,480,3,3,2,0,0,0,0,0,4,2006,5.0,4,144152,0,0,2,1,1,1,166
1365,60,4,73.5,7500,1,0,3,3,1,2,2,Somerst,7,5,2,0.0,4,3,4,3,0.0,5.0,0,281,814,6,5,1,5,814,860,0,1674,3,1,4,7,5.0,0,0,5.0,2000.0,2.0,2,663,3,3,2,0,0,0,0,0,1,2010,5.0,5,216000,533,2132,3,1,10,10,96
1366,60,3,68.0,9179,1,0,2,3,1,2,2,CollgCr,7,5,2,158.0,4,3,4,3,0.0,5.0,0,240,873,6,5,1,5,882,908,0,1790,3,1,4,7,5.0,0,0,5.0,1999.0,2.0,2,588,3,3,2,0,0,0,0,0,6,2008,5.0,4,193000,633,2532,3,1,9,9,88
1367,160,2,41.0,2665,1,0,3,3,1,2,2,MeadowV,5,6,2,0.0,3,3,3,3,0.0,4.0,1,36,757,6,5,1,5,925,550,0,1475,4,1,3,6,5.0,1,3,5.0,1977.0,2.0,1,336,3,3,2,0,0,0,0,0,7,2006,5.0,5,127000,721,2163,2,0,29,29,130
1368,120,2,70.0,4435,1,0,3,3,1,2,2,CollgCr,6,5,2,170.0,4,3,4,3,2.0,5.0,0,163,848,6,5,1,5,848,0,0,848,1,1,4,4,5.0,0,0,5.0,2003.0,3.0,2,420,3,3,2,0,0,0,0,0,6,2009,5.0,5,144000,685,2740,2,0,6,5,140
1369,20,3,48.0,10635,1,0,1,3,1,1,2,CollgCr,8,5,2,171.0,4,3,4,3,2.0,3.0,5,315,1657,6,5,1,5,1668,0,0,1668,3,1,4,8,5.0,1,3,5.0,2003.0,3.0,2,502,3,3,2,0,0,0,0,0,5,2010,5.0,5,232000,1342,5368,3,0,7,7,262
1370,50,3,90.0,5400,1,0,3,3,1,3,2,OldTown,4,6,2,0.0,2,3,3,3,0.0,4.0,1,420,840,6,5,1,5,840,534,0,1374,2,1,3,6,5.0,0,0,4.0,1967.0,3.0,1,338,3,3,2,0,0,0,0,0,10,2009,5.0,5,105000,420,1260,1,0,89,59,198
1371,80,3,80.0,9600,1,0,3,3,1,2,2,NAmes,6,6,2,0.0,3,3,3,3,2.0,3.0,0,161,992,6,4,1,5,1661,0,0,1661,3,1,4,8,5.0,1,3,3.0,1955.0,2.0,1,377,3,3,2,0,0,3,0,0,10,2008,5.0,5,165500,831,2493,2,0,53,12,206
1372,60,3,75.0,9750,1,0,3,3,1,3,2,CollgCr,7,6,2,0.0,3,3,4,3,2.0,5.0,0,133,1108,6,5,1,5,1108,989,0,2097,3,1,4,8,5.0,1,3,4.0,1998.0,2.0,2,583,3,3,2,0,0,0,0,0,6,2006,5.0,5,274300,975,3900,3,1,8,8,423
1373,20,3,91.0,11400,1,0,3,3,1,2,2,NoRidge,10,5,2,705.0,5,3,5,3,3.0,5.0,0,1351,2633,6,5,1,5,2633,0,0,2633,2,1,5,8,5.0,2,4,5.0,2001.0,2.0,3,804,3,3,2,0,0,0,0,0,3,2007,5.0,5,466500,1282,6410,3,1,6,5,454
1374,60,4,85.0,10625,1,0,3,3,1,2,2,Somerst,7,5,2,0.0,4,3,4,3,0.0,0.0,0,1026,1026,6,5,1,5,1026,932,0,1958,3,1,4,9,5.0,1,4,5.0,2005.0,3.0,3,936,3,3,2,0,0,0,0,0,7,2008,5.0,5,250000,0,0,2,1,3,3,364
1375,20,3,89.0,10991,1,0,2,2,1,2,2,Timber,8,5,2,80.0,4,3,4,3,3.0,0.0,0,1571,1571,6,5,1,5,1571,0,0,1571,3,1,4,7,5.0,1,4,5.0,2007.0,3.0,3,722,3,3,2,0,0,0,0,0,12,2007,4.0,0,239000,0,0,2,0,0,0,136
1376,30,3,52.0,6292,1,0,3,1,1,2,2,SWISU,6,5,2,0.0,3,3,4,3,1.0,2.0,0,384,768,6,3,0,5,790,0,0,790,2,1,3,4,5.0,0,0,4.0,1925.0,1.0,1,160,2,3,2,0,0,0,0,0,4,2008,5.0,5,91000,384,1536,1,0,78,58,141
1377,50,3,60.0,10998,1,1,3,3,1,2,2,Edwards,5,5,2,0.0,3,3,3,3,0.0,1.0,3,156,984,6,5,1,5,984,620,0,1604,3,1,3,6,3.0,0,0,4.0,1977.0,1.0,2,660,3,3,2,0,0,0,0,0,7,2009,5.0,5,117000,828,2484,2,0,68,49,68
1378,160,2,21.0,1953,1,0,3,3,1,2,2,BrDale,6,5,2,408.0,3,3,3,2,0.0,3.0,0,174,483,6,3,1,5,483,504,0,987,2,1,3,5,5.0,0,0,4.0,1973.0,1.0,1,264,3,3,2,0,0,0,0,0,6,2006,5.0,5,83000,309,927,1,1,33,33,72
1379,80,3,73.0,9735,1,0,3,3,1,2,2,Timber,5,5,2,0.0,3,3,4,3,0.0,0.0,0,384,384,6,4,1,5,754,640,0,1394,3,1,4,7,5.0,0,0,3.0,2007.0,3.0,2,400,3,3,2,0,0,0,0,0,5,2008,5.0,5,167500,0,0,2,1,2,1,100
1380,30,3,45.0,8212,1,1,3,3,1,2,2,Edwards,3,3,2,0.0,3,2,3,2,0.0,2.0,0,661,864,6,3,0,3,864,0,0,864,2,1,3,5,5.0,0,0,4.0,1938.0,1.0,1,200,3,2,2,0,0,0,0,0,6,2010,5.0,5,58500,203,609,2,0,96,60,96
1381,20,3,73.0,12925,1,0,2,3,1,3,2,NAmes,6,7,2,0.0,3,3,3,3,1.0,3.0,0,340,1205,6,5,1,5,2117,0,0,2117,4,1,3,7,5.0,2,4,5.0,1970.0,3.0,2,550,3,3,2,0,0,0,0,0,5,2008,5.0,5,237500,865,2595,2,1,38,38,42
1382,70,2,60.0,7200,1,0,3,3,1,3,2,OldTown,7,7,2,0.0,3,3,2,3,0.0,0.0,0,596,596,6,5,1,5,998,764,0,1762,4,1,4,8,5.0,0,0,4.0,1989.0,1.0,2,576,3,3,0,0,0,0,0,0,10,2006,5.0,5,157000,0,0,2,1,86,56,257
1383,30,3,71.0,25339,1,0,3,3,1,2,2,Sawyer,5,7,2,0.0,3,4,3,3,0.0,0.0,0,816,816,6,5,1,5,1416,0,0,1416,3,1,4,7,5.0,0,0,5.0,2007.0,1.0,2,576,3,3,0,0,0,0,0,0,8,2007,5.0,5,112000,0,0,2,0,89,0,112
1384,50,3,60.0,9060,1,0,3,3,1,2,2,Edwards,6,5,2,0.0,3,3,3,3,1.0,2.0,0,356,560,6,3,1,5,698,560,0,1258,2,1,3,6,5.0,0,0,4.0,1939.0,1.0,1,280,3,3,1,0,0,3,0,0,10,2009,5.0,5,105000,204,612,1,0,70,59,0
1385,50,2,40.0,5436,1,0,3,3,1,2,2,IDOTRR,4,8,2,0.0,3,4,3,3,0.0,3.0,0,61,796,6,4,1,5,796,358,0,1154,3,1,4,7,5.0,0,0,4.0,1922.0,1.0,1,240,3,3,0,0,0,3,0,0,5,2010,5.0,5,125500,735,2205,2,0,88,3,96
1386,60,3,80.0,16692,1,0,2,3,1,2,2,NWAmes,7,5,2,184.0,3,3,4,3,0.0,3.0,2,133,1392,6,3,1,5,1392,1392,0,2784,5,1,4,12,5.0,2,3,5.0,1978.0,2.0,2,564,3,3,2,519,2,3,10,2,7,2006,5.0,5,250000,1259,5036,4,1,28,28,552
1387,50,2,60.0,8520,1,1,3,3,1,2,2,OldTown,6,7,2,0.0,3,4,3,3,0.0,2.0,2,0,714,5,3,0,5,1664,862,0,2526,5,1,4,10,5.0,1,4,4.0,1916.0,1.0,1,216,3,3,2,0,0,2,0,0,8,2007,0.0,1,136000,714,2142,2,0,91,57,103
1388,20,3,42.0,14892,1,0,2,2,1,4,2,Gilbert,9,5,3,160.0,5,3,5,3,3.0,5.0,0,426,1746,6,5,1,5,1746,0,0,1746,3,1,5,7,5.0,2,4,5.0,2006.0,3.0,3,758,3,3,2,0,0,0,0,0,10,2009,5.0,5,377500,1320,6600,3,0,3,2,240
